family,parameter_name,parameter_value,mean_x,mean_k,delta_x,delta_k,delta_p,uncertainty_product,ratio_to_hbar_over_2,C,D,S_balance,pass_fail
overlap_separation_sweep,separation_d,19.0,0.0,-1.395147399205417e-17,9.708185320805422,0.2499644419431818,0.2499644419431818,2.4267011259961166,4.853402251992233,0.10300586226519766,0.2499644419431818,0.5836517182170391,PASS
overlap_separation_sweep,separation_d,19.5,0.0,0.0,9.952981628689624,0.24997947731492612,0.24997947731492612,2.4880411452648943,4.976082290529789,0.1004724048839178,0.24997947731492612,0.5733877315980502,PASS
overlap_separation_sweep,separation_d,20.0,0.0,-1.395147399205417e-17,10.198020755816865,0.24998835398097735,0.24998835398097735,2.5493864226105005,5.098772845221001,0.09805824325563471,0.24998835398097735,0.563477672440453,PASS
asymmetric_overlap_sweep,amplitude_ratio_r,0.1,-3.818460893745934,-2.790294798410834e-17,2.2364620440287064,0.23659056377289397,0.23659056377289397,0.5291258158534304,1.0582516317068609,0.4471347960809467,0.23659056377289397,0.6920631518585874,PASS
asymmetric_overlap_sweep,amplitude_ratio_r,0.1225,-3.7589320721143724,-1.395147399205417e-17,2.3160942650220933,0.23364847284563608,0.23364847284563608,0.541151887988948,1.082303775977896,0.4317613557883531,0.23364847284563608,0.7022693768303325,PASS
asymmetric_overlap_sweep,amplitude_ratio_r,0.14500000000000002,-3.6932967603060294,1.395147399205417e-17,2.4015203715039233,0.2307508482661603,0.2307508482661603,0.5541528628529947,1.1083057257059894,0.4164028803858722,0.2307508482661603,0.7131252994460484,PASS
asymmetric_overlap_sweep,amplitude_ratio_r,0.1675,-3.6219473537736824,0.0,2.4911241375312505,0.22790493159494546,0.22790493159494546,0.5677394761585771,1.1354789523171542,0.40142519793919895,0.22790493159494546,0.7242778341592759,PASS
asymmetric_overlap_sweep,amplitude_ratio_r,0.19,-3.545289960464211,-2.790294798410834e-17,2.5834676388499913,0.22511753682637234,0.22511753682637234,0.5815838713285542,1.1631677426571083,0.3870766503755218,0.22511753682637234,0.7354448687447717,PASS
asymmetric_overlap_sweep,amplitude_ratio_r,0.2125,-3.4637398559799366,0.0,2.6772965307467804,0.22239500695035336,0.22239500695035336,0.5954173805635872,1.1908347611271743,0.373511110373977,0.22239500695035336,0.746409545010388,PASS
asymmetric_overlap_sweep,amplitude_ratio_r,0.23500000000000001,-3.3777171464361926,-2.790294798410834e-17,2.771533687588666,0.21974317760910825,0.21974317760910825,0.609025619361423,1.218051238722846,0.3608110572416225,0.21974317760910825,0.7570117119746066,PASS
asymmetric_overlap_sweep,amplitude_ratio_r,0.2575,-3.287642702104486,-1.395147399205417e-17,2.8652663951703894,0.2171673480576676,0.2171673480576676,0.6222423045179065,1.244484609035813,0.3490076879710809,0.2171673480576676,0.7671385498768512,PASS
asymmetric_overlap_sweep,amplitude_ratio_r,0.28,-3.1939344118772963,0.0,2.957730621307217,0.214672259487877,0.214672259487877,0.6349427154325025,1.269885430865005,0.3380970507576838,0.214672259487877,0.7767155502631765,PASS
asymmetric_overlap_sweep,amplitude_ratio_r,0.3025,-3.097003795499548,-1.395147399205417e-17,3.048294557085379,0.2122620806373188,0.2122620806373188,0.6470373450823567,1.2940746901647133,0.32805228670414976,0.2122620806373188,0.7856984506328342,PASS
asymmetric_overlap_sweep,amplitude_ratio_r,0.32499999999999996,-2.997252997887545,0.0,3.1364426758453527,0.20994040047898974,0.20994040047898974,0.6584660314463675,1.316932062892735,0.3188325448129401,0.20994040047898974,0.7940663468067068,PASS
asymmetric_overlap_sweep,amplitude_ratio_r,0.34750000000000003,-2.8950721781081166,-1.395147399205417e-17,3.221760940720562,0.2077102276763951,0.2077102276763951,0.6691926985159848,1.3383853970319697,0.3103892617731081,0.2077102276763951,0.8018159905820126,PASS
asymmetric_overlap_sweep,amplitude_ratio_r,0.37,-2.7908372950264875,-1.395147399205417e-17,3.30392341682413,0.20557399639293483,0.20557399639293483,0.6792007405727366,1.3584014811454732,0.3026704538330187,0.20557399639293483,0.8089571713046231,PASS
asymmetric_overlap_sweep,amplitude_ratio_r,0.39249999999999996,-2.684908282457219,0.0,3.3826803315968266,0.20353357796455387,0.20353357796455387,0.6884890310002256,1.3769780620004513,0.2956235594179379,0.20353357796455387,0.8155090360199874,PASS
asymmetric_overlap_sweep,amplitude_ratio_r,0.41500000000000004,-2.5776275989807016,-1.395147399205417e-17,3.4578475162663223,0.20159029788069655,0.20159029788069655,0.6970685108301546,1.3941370216603093,0.2891972521331652,0.20159029788069655,0.8214971951716872,PASS
asymmetric_overlap_sweep,amplitude_ratio_r,0.4375,-2.4693191314473832,-1.395147399205417e-17,3.529297111508026,0.19974495747041698,0.19974495747041698,0.7049593014386362,1.4099186028772723,0.2833425377361978,0.19974495747041698,0.8269514713274593,PASS
asymmetric_overlap_sweep,amplitude_ratio_r,0.45999999999999996,-2.3602874265435765,0.0,3.5969494046421318,0.19799785965758732,0.19799785965758732,0.712188283415775,1.42437656683155,0.2780133628538526,0.19799785965758732,0.8319041665153721,PASS
asymmetric_overlap_sweep,amplitude_ratio_r,0.48250000000000004,-2.2508172215426225,-1.395147399205417e-17,3.6607656677625093,0.19634883813085457,0.19634883813085457,0.7187870855344907,1.4375741710689813,0.2731668975170801,0.19634883813085457,0.8363887436487032,PASS
asymmetric_overlap_sweep,amplitude_ratio_r,0.505,-2.1411732433814454,0.0,3.7207418765427476,0.1947972892694909,0.1947972892694909,0.724790431622006,1.449580863244012,0.2687636049961399,0.1947972892694909,0.8404388363180069,PASS
asymmetric_overlap_sweep,amplitude_ratio_r,0.5275,-2.0316002443276986,-1.395147399205417e-17,3.776903202798391,0.19334220617458275,0.19334220617458275,0.7302347977368884,1.4604695954737767,0.2647671773157472,0.19334220617458275,0.8440875177084946,PASS
asymmetric_overlap_sweep,amplitude_ratio_r,0.5499999999999999,-1.9223232425675796,0.0,3.8292991874354647,0.19198221417496625,0.19198221417496625,0.7351573367422596,1.4703146734845192,0.2611443898875535,0.19198221417496625,0.8473667732321185,PASS
asymmetric_overlap_sweep,amplitude_ratio_r,0.5725,-1.8135479368769816,-1.395147399205417e-17,3.877999512884805,0.19071560720766031,0.19071560720766031,0.7395950318508365,1.479190063701673,0.2578649111938264,0.19071560720766031,0.8503071327633611,PASS
asymmetric_overlap_sweep,amplitude_ratio_r,0.595,-1.7054612659731787,-2.790294798410834e-17,3.9230903050226686,0.18954038451185395,0.18954038451185395,0.743584044888723,1.487168089777446,0.2549010912951612,0.18954038451185395,0.8529374274431105,PASS
asymmetric_overlap_sweep,amplitude_ratio_r,0.6174999999999999,-1.5982320850263763,0.0,3.964670903847614,0.1884542871222198,0.1884542871222198,0.7471592288588089,1.4943184577176178,0.252227744559901,0.1884542871222198,0.8552846432287975,PASS
asymmetric_overlap_sweep,amplitude_ratio_r,0.64,-1.4920119340017817,-1.395147399205417e-17,4.002851049958271,0.1874548336998381,0.1874548336998381,0.75035377789515,1.5007075557903,0.2498219362946755,0.1874548336998381,0.8573738490716594,PASS
asymmetric_overlap_sweep,amplitude_ratio_r,0.6625,-1.3869358748826122,-1.395147399205417e-17,4.037748440369527,0.18653935529562782,0.18653935529562782,0.7531989909124583,1.5063979818249167,0.24766277908790033,0.18653935529562782,0.8592281821025278,PASS
asymmetric_overlap_sweep,amplitude_ratio_r,0.6849999999999999,-1.2831233772909711,-1.395147399205417e-17,4.069486612640595,0.18570502870023833,0.18570502870023833,0.7557241281956573,1.5114482563913145,0.24573124209170888,0.18570502870023833,0.8608688757643235,PASS
asymmetric_overlap_sweep,amplitude_ratio_r,0.7074999999999999,-1.18067923449345,-1.395147399205417e-17,4.098193120873094,0.1849489080942183,0.1849489080942183,0.7579563428647155,1.515912685729431,0.24400997476339337,0.1849489080942183,0.8623153196511795,PASS
asymmetric_overlap_sweep,amplitude_ratio_r,0.73,-1.0796944941859754,-1.395147399205417e-17,4.123997971045358,0.18426795477144717,0.18426795477144717,0.759920671606126,1.519841343212252,0.24248314548667826,0.18426795477144717,0.8635851420655213,PASS
asymmetric_overlap_sweep,amplitude_ratio_r,0.7525,-0.9802473907480912,0.0,4.1470322865219895,0.183659064765917,0.183659064765917,0.761640071296691,1.523280142593382,0.24113629480286333,0.183659064765917,0.86469430811307,PASS
asymmetric_overlap_sweep,amplitude_ratio_r,0.7749999999999999,-0.8824042678050634,1.395147399205417e-17,4.167427177526043,0.18311909426583162,0.18311909426583162,0.76313549016738,1.52627098033476,0.2399562025684637,0.18311909426583162,0.8656572276193215,PASS
asymmetric_overlap_sweep,amplitude_ratio_r,0.7975,-0.7862204819132999,-2.790294798410834e-17,4.185312790969628,0.18264488274868412,0.18264488274868412,0.7644259639732156,1.5288519279464312,0.23893076812738936,0.18264488274868412,0.8664868683435478,PASS
asymmetric_overlap_sweep,amplitude_ratio_r,0.82,-0.6917412799775008,-1.395147399205417e-17,4.200817519371033,0.18223327381578097,0.18223327381578097,0.7655287292576712,1.5310574585153425,0.2380489024787458,0.18223327381578097,0.86719487094376,PASS
asymmetric_overlap_sweep,amplitude_ratio_r,0.8424999999999999,-0.5990026446113388,-2.0927210988081255e-17,4.214067349689531,0.18188113374410936,0.18188113374410936,0.766459347235566,1.532918694471132,0.23730043139282936,0.18188113374410936,0.8677916629504369,PASS
asymmetric_overlap_sweep,amplitude_ratio_r,0.865,-0.5080321030688506,0.0,4.225185334817848,0.1815853678072473,0.1815853678072473,0.7672318330766862,1.5344636661533724,0.23667600844848485,0.1815853678072473,0.8682865696701995,PASS
asymmetric_overlap_sweep,amplitude_ratio_r,0.8875,-0.41884949660714044,-1.395147399205417e-17,4.234291172212308,0.18134293444513927,0.18134293444513927,0.7678587864641285,1.535717572928257,0.23616703701490835,0.18134293444513927,0.8686879204874656,PASS
asymmetric_overlap_sweep,amplitude_ratio_r,0.9099999999999999,-0.3314677082022422,-6.975736996027085e-18,4.2415008757309955,0.1811508573851351,0.1811508573851351,0.7683515202384712,1.5367030404769424,0.2357656002670094,0.1811508573851351,0.8690031494815412,PASS
asymmetric_overlap_sweep,amplitude_ratio_r,0.9325,-0.24589334744117147,-6.975736996027085e-18,4.246926528205409,0.18100623583399514,0.18100623583399514,0.7687201847339985,1.537440369467997,0.23546439839691005,0.18100623583399514,0.8692388896437996,PASS
asymmetric_overlap_sweep,amplitude_ratio_r,0.955,-0.16212739216781258,6.975736996027085e-18,4.250676103602321,0.18090625287298961,0.18090625287298961,0.7689738860794556,1.5379477721589112,0.23525669225944895,0.18090625287298961,0.8694010602769249,PASS
asymmetric_overlap_sweep,amplitude_ratio_r,0.9774999999999999,-0.0801657870825638,-1.395147399205417e-17,4.252853348849119,0.18084818219623738,0.18084818219623738,0.7691207972865438,1.5382415945730876,0.23513625276318983,0.18084818219623738,0.869494947396008,PASS
asymmetric_overlap_sweep,amplitude_ratio_r,1.0,-3.469446951953614e-16,-1.395147399205417e-17,4.25355771650581,0.1808293933365663,0.1808293933365663,0.7691682613978159,1.5383365227956318,0.2350973153883144,0.1808293933365663,0.8695252771383967,PASS
selector_phase_sweep,k0,0.0,3.469446951953614e-16,-1.395147399205417e-17,4.0,0.125,0.125,0.5,1.0,0.2499999999999375,0.125,0.6666666666676666,PASS
selector_phase_sweep,k0,0.125,3.469446951953614e-16,0.125,4.0,0.125,0.125,0.5,1.0,0.2499999999999375,0.125,0.6666666666676666,PASS
selector_phase_sweep,k0,0.25,0.0,0.25,4.0,0.125,0.125,0.5,1.0,0.2499999999999375,0.125,0.6666666666676666,PASS
selector_phase_sweep,k0,0.375,3.469446951953614e-16,0.37500000000000006,4.0,0.125,0.125,0.5,1.0,0.2499999999999375,0.125,0.6666666666676666,PASS
selector_phase_sweep,k0,0.5,0.0,0.5,4.0,0.125,0.125,0.5,1.0,0.2499999999999375,0.125,0.6666666666676666,PASS
selector_phase_sweep,k0,0.625,0.0,0.6249999999999999,4.0,0.12499999999999997,0.12499999999999997,0.4999999999999999,0.9999999999999998,0.2499999999999375,0.12499999999999997,0.6666666666676666,PASS
selector_phase_sweep,k0,0.75,3.469446951953614e-16,0.75,3.9999999999999996,0.12500000000000003,0.12500000000000003,0.5,1.0,0.24999999999993755,0.12500000000000003,0.6666666666676666,PASS
selector_phase_sweep,k0,0.875,3.469446951953614e-16,0.8749999999999999,4.0,0.12500000000000003,0.12500000000000003,0.5000000000000001,1.0000000000000002,0.2499999999999375,0.12500000000000003,0.6666666666676667,PASS
selector_phase_sweep,k0,1.0,0.0,1.0000000000000002,4.0,0.12499999999999999,0.12499999999999999,0.49999999999999994,0.9999999999999999,0.2499999999999375,0.12499999999999999,0.6666666666676666,PASS
selector_phase_sweep,k0,1.125,3.469446951953614e-16,1.1250000000000002,3.9999999999999996,0.12499999999999994,0.12499999999999994,0.4999999999999997,0.9999999999999994,0.24999999999993755,0.12499999999999994,0.6666666666676664,PASS
selector_phase_sweep,k0,1.25,3.469446951953614e-16,1.2499999999999998,4.0,0.12499999999999996,0.12499999999999996,0.49999999999999983,0.9999999999999997,0.2499999999999375,0.12499999999999996,0.6666666666676665,PASS
selector_phase_sweep,k0,1.375,0.0,1.375,4.0,0.125,0.125,0.5,1.0,0.2499999999999375,0.125,0.6666666666676666,PASS
selector_phase_sweep,k0,1.5,0.0,1.5000000000000004,4.0,0.12500000000000006,0.12500000000000006,0.5000000000000002,1.0000000000000004,0.2499999999999375,0.12500000000000006,0.6666666666676668,PASS
selector_phase_sweep,k0,1.625,3.469446951953614e-16,1.6250000000000002,3.9999999999999996,0.12500000000000006,0.12500000000000006,0.5000000000000001,1.0000000000000002,0.24999999999993755,0.12500000000000006,0.6666666666676668,PASS
selector_phase_sweep,k0,1.75,3.469446951953614e-16,1.7500000000000002,4.0,0.12499999999999997,0.12499999999999997,0.4999999999999999,0.9999999999999998,0.2499999999999375,0.12499999999999997,0.6666666666676666,PASS
selector_phase_sweep,k0,1.875,0.0,1.8749999999999998,4.0,0.125,0.125,0.5,1.0,0.2499999999999375,0.125,0.6666666666676666,PASS
selector_phase_sweep,k0,2.0,0.0,2.0000000000000004,4.0,0.12500000000000006,0.12500000000000006,0.5000000000000002,1.0000000000000004,0.2499999999999375,0.12500000000000006,0.6666666666676668,PASS
selector_phase_sweep,k0,2.125,0.0,2.1250000000000004,4.0,0.12499999999999997,0.12499999999999997,0.4999999999999999,0.9999999999999998,0.2499999999999375,0.12499999999999997,0.6666666666676666,PASS
selector_phase_sweep,k0,2.25,0.0,2.2500000000000004,4.0,0.12499999999999992,0.12499999999999992,0.49999999999999967,0.9999999999999993,0.2499999999999375,0.12499999999999992,0.6666666666676664,PASS
selector_phase_sweep,k0,2.375,3.469446951953614e-16,2.375,4.0,0.12499999999999992,0.12499999999999992,0.49999999999999967,0.9999999999999993,0.2499999999999375,0.12499999999999992,0.6666666666676664,PASS
selector_phase_sweep,k0,2.5,3.469446951953614e-16,2.5,4.0,0.12499999999999996,0.12499999999999996,0.49999999999999983,0.9999999999999997,0.2499999999999375,0.12499999999999996,0.6666666666676665,PASS
selector_phase_sweep,k0,2.625,3.469446951953614e-16,2.625,3.9999999999999996,0.12499999999999997,0.12499999999999997,0.49999999999999983,0.9999999999999997,0.24999999999993755,0.12499999999999997,0.6666666666676664,PASS
selector_phase_sweep,k0,2.75,0.0,2.75,4.0,0.12500000000000006,0.12500000000000006,0.5000000000000002,1.0000000000000004,0.2499999999999375,0.12500000000000006,0.6666666666676668,PASS
selector_phase_sweep,k0,2.875,3.469446951953614e-16,2.8750000000000004,4.0,0.12500000000000003,0.12500000000000003,0.5000000000000001,1.0000000000000002,0.2499999999999375,0.12500000000000003,0.6666666666676667,PASS
selector_phase_sweep,k0,3.0,0.0,3.0,4.0,0.12499999999999999,0.12499999999999999,0.49999999999999994,0.9999999999999999,0.2499999999999375,0.12499999999999999,0.6666666666676666,PASS
selector_phase_sweep,k0,3.125,0.0,3.125,4.0,0.12500000000000008,0.12500000000000008,0.5000000000000003,1.0000000000000007,0.2499999999999375,0.12500000000000008,0.666666666667667,PASS
selector_phase_sweep,k0,3.25,3.469446951953614e-16,3.25,3.9999999999999996,0.12500000000000014,0.12500000000000014,0.5000000000000004,1.0000000000000009,0.24999999999993755,0.12500000000000014,0.666666666667667,PASS
selector_phase_sweep,k0,3.375,3.469446951953614e-16,3.3750000000000004,4.0,0.12500000000000008,0.12500000000000008,0.5000000000000003,1.0000000000000007,0.2499999999999375,0.12500000000000008,0.666666666667667,PASS
selector_phase_sweep,k0,3.5,3.469446951953614e-16,3.5000000000000004,3.9999999999999996,0.12499999999999989,0.12499999999999989,0.4999999999999995,0.999999999999999,0.24999999999993755,0.12499999999999989,0.6666666666676662,PASS
selector_phase_sweep,k0,3.625,0.0,3.625,4.0,0.12499999999999983,0.12499999999999983,0.49999999999999933,0.9999999999999987,0.2499999999999375,0.12499999999999983,0.666666666667666,PASS
selector_phase_sweep,k0,3.75,0.0,3.7499999999999996,4.0,0.12499999999999997,0.12499999999999997,0.4999999999999999,0.9999999999999998,0.2499999999999375,0.12499999999999997,0.6666666666676666,PASS
selector_phase_sweep,k0,3.875,0.0,3.875,4.0,0.12500000000000006,0.12500000000000006,0.5000000000000002,1.0000000000000004,0.2499999999999375,0.12500000000000006,0.6666666666676668,PASS
selector_phase_sweep,k0,4.0,3.469446951953614e-16,4.0,4.0,0.1250000000000001,0.1250000000000001,0.5000000000000004,1.0000000000000009,0.2499999999999375,0.1250000000000001,0.666666666667667,PASS
selector_phase_sweep,k0,4.125,0.0,4.125,4.0,0.1250000000000001,0.1250000000000001,0.5000000000000004,1.0000000000000009,0.2499999999999375,0.1250000000000001,0.666666666667667,PASS
selector_phase_sweep,k0,4.25,3.469446951953614e-16,4.250000000000001,3.9999999999999996,0.12499999999999996,0.12499999999999996,0.4999999999999998,0.9999999999999996,0.24999999999993755,0.12499999999999996,0.6666666666676664,PASS
selector_phase_sweep,k0,4.375,3.469446951953614e-16,4.375000000000001,3.9999999999999996,0.12499999999999982,0.12499999999999982,0.4999999999999992,0.9999999999999984,0.24999999999993755,0.12499999999999982,0.6666666666676659,PASS
selector_phase_sweep,k0,4.5,3.469446951953614e-16,4.5,3.9999999999999996,0.12499999999999994,0.12499999999999994,0.4999999999999997,0.9999999999999994,0.24999999999993755,0.12499999999999994,0.6666666666676664,PASS
selector_phase_sweep,k0,4.625,3.469446951953614e-16,4.625000000000001,3.9999999999999996,0.125,0.125,0.49999999999999994,0.9999999999999999,0.24999999999993755,0.125,0.6666666666676666,PASS
selector_phase_sweep,k0,4.75,0.0,4.749999999999999,4.0,0.12499999999999999,0.12499999999999999,0.49999999999999994,0.9999999999999999,0.2499999999999375,0.12499999999999999,0.6666666666676666,PASS
selector_phase_sweep,k0,4.875,3.469446951953614e-16,4.875,3.9999999999999996,0.12500000000000008,0.12500000000000008,0.5000000000000002,1.0000000000000004,0.24999999999993755,0.12500000000000008,0.6666666666676668,PASS
selector_phase_sweep,k0,5.0,0.0,5.0,4.0,0.1250000000000001,0.1250000000000001,0.5000000000000004,1.0000000000000009,0.2499999999999375,0.1250000000000001,0.666666666667667,PASS
oscillatory_selector_sweep,beta,0.0,3.469446951953614e-16,-1.395147399205417e-17,4.0,0.125,0.125,0.5,1.0,0.2499999999999375,0.125,0.6666666666676666,PASS
oscillatory_selector_sweep,beta,0.125,3.469446951953614e-16,2.8556212011584392e-09,3.9999999999999996,0.18221724671391562,0.18221724671391562,0.7288689868556624,1.4577379737113247,0.24999999999993755,0.18221724671391562,0.8431743439179782,PASS
oscillatory_selector_sweep,beta,0.25,3.469446951953614e-16,5.7112424023168785e-09,4.0,0.2931509849889643,0.2931509849889643,1.1726039399558572,2.3452078799117144,0.2499999999999375,0.2931509849889643,0.9205543464312615,PASS
oscillatory_selector_sweep,beta,0.375,0.0,8.566863596499581e-09,4.0,0.4169270020039478,0.4169270020039478,1.667708008015791,3.335416016031582,0.2499999999999375,0.4169270020039478,0.7497072370706209,PASS
oscillatory_selector_sweep,beta,0.5,3.469446951953614e-16,1.1422484776730809e-08,3.9999999999999996,0.544862367942584,0.544862367942584,2.1794494717703357,4.358898943540671,0.24999999999993755,0.544862367942584,0.629039718277872,PASS
oscillatory_selector_sweep,beta,0.625,3.469446951953614e-16,1.4278105984864987e-08,3.9999999999999996,0.6745947857788406,0.6745947857788406,2.698379143115362,5.396758286230724,0.24999999999993755,0.6745947857788406,0.5407774386042948,PASS
oscillatory_selector_sweep,beta,0.75,0.0,1.7133727192999162e-08,4.0,0.8052561704203204,0.8052561704203204,3.2210246816812815,6.442049363362563,0.2499999999999375,0.8052561704203204,0.4738185987590816,PASS
oscillatory_selector_sweep,beta,0.875,3.469446951953614e-16,1.998934837323039e-08,4.0,0.936457753985731,0.936457753985731,3.745831015942924,7.491662031885848,0.2499999999999375,0.936457753985731,0.42142250604440257,PASS
oscillatory_selector_sweep,beta,1.0,3.469446951953614e-16,2.2844969441849827e-08,4.0,1.0680004681646913,1.0680004681646913,4.272001872658765,8.54400374531753,0.2499999999999375,1.0680004681646913,0.3793625359608307,PASS
oscillatory_selector_sweep,beta,1.125,0.0,2.5700590733692846e-08,4.0,1.1997721137782789,1.1997721137782789,4.799088455113115,9.59817691022623,0.2499999999999375,1.1997721137782789,0.3448817888333444,PASS
oscillatory_selector_sweep,beta,1.25,0.0,2.855621202553587e-08,4.0,1.331704734541407,1.331704734541407,5.326818938165628,10.653637876331256,0.2499999999999375,1.331704734541407,0.31611462561977244,PASS
oscillatory_selector_sweep,beta,1.375,0.0,3.14118330941553e-08,4.0,1.4637548035787957,1.4637548035787957,5.855019214315183,11.710038428630366,0.2499999999999375,1.4637548035787957,0.291757023208024,PASS
oscillatory_selector_sweep,beta,1.5,-3.469446951953614e-16,3.4267454274386534e-08,4.0,1.5958931668504626,1.5958931668504626,6.38357266740185,12.7671453348037,0.2499999999999375,1.5958931668504626,0.2708715807501152,PASS
oscillatory_selector_sweep,beta,1.625,3.469446951953614e-16,3.712307567784135e-08,3.9999999999999996,1.728099570337311,1.728099570337311,6.912398281349243,13.824796562698486,0.24999999999993755,1.728099570337311,0.25276786239601523,PASS
oscillatory_selector_sweep,beta,1.75,3.469446951953614e-16,3.99786965232372e-08,3.9999999999999996,1.8603595082671518,1.8603595082671518,7.441438033068606,14.882876066137213,0.24999999999993755,1.8603595082671518,0.23692645638903986,PASS
oscillatory_selector_sweep,beta,1.875,3.469446951953614e-16,4.2834318149915594e-08,4.0,1.9926623208662322,1.9926623208662322,7.970649283464929,15.941298566929857,0.2499999999999375,1.9926623208662322,0.22294930241996502,PASS
oscillatory_selector_sweep,beta,2.0,3.469446951953614e-16,4.568993933014682e-08,4.0,2.1249999999999996,2.1249999999999996,8.499999999999998,16.999999999999996,0.2499999999999375,2.1249999999999996,0.210526315789759,PASS
oscillatory_selector_sweep,beta,2.125,3.469446951953614e-16,4.854556051037805e-08,4.0,2.257366413544774,2.257366413544774,9.029465654179097,18.058931308358193,0.2499999999999375,2.257366413544774,0.19941241826471456,PASS
oscillatory_selector_sweep,beta,2.25,3.469446951953614e-16,5.140118146738569e-08,3.9999999999999996,2.3897567867881446,2.3897567867881446,9.559027147152577,19.118054294305153,0.24999999999993755,2.3897567867881446,0.189411389148869,PASS
oscillatory_selector_sweep,beta,2.375,3.469446951953614e-16,5.4256802647616924e-08,4.0,2.5221673467476333,2.5221673467476333,10.088669386990533,20.177338773981067,0.2499999999999375,2.5221673467476333,0.1803642917110746,PASS
oscillatory_selector_sweep,beta,2.5,3.469446951953614e-16,5.711242405107174e-08,4.0,2.6545950726994123,2.6545950726994123,10.61838029079765,21.2367605815953,0.2499999999999375,2.6545950726994123,0.17214103428745198,PASS
oscillatory_selector_sweep,beta,2.625,0.0,5.996804545452655e-08,4.0,2.787037517687912,2.787037517687912,11.148150070751647,22.296300141503295,0.2499999999999375,2.787037517687912,0.16463412028619562,PASS
oscillatory_selector_sweep,beta,2.75,0.0,6.282366641153419e-08,4.0,2.919492678531665,2.919492678531665,11.67797071412666,23.35594142825332,0.2499999999999375,2.919492678531665,0.157753953302193,PASS
oscillatory_selector_sweep,beta,2.875,0.0,6.567928759176542e-08,4.0,3.05195889962496,3.05195889962496,12.20783559849984,24.41567119699968,0.2499999999999375,3.05195889962496,0.1514252645778006,PASS
oscillatory_selector_sweep,beta,3.0,3.469446951953614e-16,6.853490877199665e-08,3.9999999999999996,3.1844348007142482,3.1844348007142482,12.737739202856991,25.475478405713982,0.24999999999993755,3.1844348007142482,0.1455843622061933,PASS
oscillatory_selector_sweep,beta,3.125,3.469446951953614e-16,7.139052995222788e-08,3.9999999999999996,3.3169192219588335,3.3169192219588335,13.267676887835332,26.535353775670664,0.24999999999993755,3.3169192219588335,0.14017698997011774,PASS
oscillatory_selector_sweep,beta,3.25,0.0,7.424615113245911e-08,4.0,3.4494111816366564,3.4494111816366564,13.797644726546626,27.59528945309325,0.2499999999999375,3.4494111816366564,0.1351566439769324,PASS
oscillatory_selector_sweep,beta,3.375,0.0,7.710177231269033e-08,4.0,3.5819098432260956,3.5819098432260956,14.327639372904382,28.655278745808765,0.2499999999999375,3.5819098432260956,0.13048323693852915,PASS
oscillatory_selector_sweep,beta,3.5,0.0,7.99573930464744e-08,4.0,3.7144144895259057,3.7144144895259057,14.857657958103623,29.715315916207246,0.2499999999999375,3.7144144895259057,0.12612202919794857,PASS
oscillatory_selector_sweep,beta,3.625,0.0,8.281301467315279e-08,4.0,3.8469245021185428,3.8469245021185428,15.387698008474171,30.775396016948342,0.2499999999999375,3.8469245021185428,0.12204276640738876,PASS
oscillatory_selector_sweep,beta,3.75,0.0,8.566863629983119e-08,4.0,3.9794393449329006,3.9794393449329006,15.917757379731603,31.835514759463205,0.2499999999999375,3.9794393449329006,0.1182189787400052,PASS
oscillatory_selector_sweep,beta,3.875,0.0,8.8524257703286e-08,4.0,4.111958550982729,4.111958550982729,16.447834203930917,32.895668407861834,0.2499999999999375,4.111958550982729,0.11462740742644606,PASS
oscillatory_selector_sweep,beta,4.0,3.469446951953614e-16,9.137987866029364e-08,4.0,4.244481711587411,4.244481711587411,16.977926846349643,33.955853692699286,0.2499999999999375,4.244481711587411,0.11124753243776697,PASS
oscillatory_selector_sweep,beta,4.125,3.469446951953614e-16,9.423550006374845e-08,3.9999999999999996,4.377008467549497,4.377008467549497,17.508033870197984,35.01606774039597,0.24999999999993755,4.377008467549497,0.10806118110814233,PASS
oscillatory_selector_sweep,beta,4.25,3.469446951953614e-16,9.709112146720326e-08,3.9999999999999996,4.509538501886861,4.509538501886861,18.03815400754744,36.07630801509488,0.24999999999993755,4.509538501886861,0.10505220197348086,PASS
oscillatory_selector_sweep,beta,4.375,3.469446951953614e-16,9.994674175454017e-08,4.0,4.642071533809016,4.642071533809016,18.568286135236065,37.13657227047213,0.2499999999999375,4.642071533809016,0.1022061914968514,PASS
oscillatory_selector_sweep,beta,4.5,0.0,1.0280236382766573e-07,4.0,4.774607313696069,4.774607313696069,19.098429254784275,38.19685850956855,0.2499999999999375,4.774607313696069,0.09951026394398688,PASS
oscillatory_selector_sweep,beta,4.625,0.0,1.0565798456144978e-07,4.0,4.907145618890883,4.907145618890883,19.628582475563533,39.257164951127066,0.2499999999999375,4.907145618890883,0.09695285666731224,PASS
oscillatory_selector_sweep,beta,4.75,0.0,1.0851360663457535e-07,4.0,5.039686250154864,5.039686250154864,20.158745000619454,40.31749000123891,0.2499999999999375,5.039686250154864,0.09452356460388345,PASS
oscillatory_selector_sweep,beta,4.875,3.469446951953614e-16,1.1136922647546508e-07,4.0,5.172229028668394,5.172229028668394,20.688916114673574,41.37783222934715,0.2499999999999375,5.172229028668394,0.09221299900044622,PASS
