family,parameter_name,parameter_value,delta_x,delta_k,uncertainty_product,ratio_to_hbar_over_2,S_balance_original,S_balance_log,S_balance_product_distance,Hx_norm,Hk_norm,S_balance_entropy,S_combined,pass_fail
gaussian_width_sweep,sigma,5.1,5.1,0.09803921568627451,0.49999999999999994,0.9999999999999999,0.6666666666678871,0.5000000000026481,1.0000000000000002,0.8395526162064351,0.19206845702611997,0.3525158408196849,0.5063941691634067,PASS
gaussian_width_sweep,sigma,5.387499999999999,5.387499999999999,0.09280742459396753,0.5,1.0,0.6666666666679464,0.5000000000027865,1.0,0.8452039530821385,0.18641712008927785,0.34121316700713944,0.5026266112259575,PASS
gaussian_width_sweep,sigma,5.675,5.674999999999999,0.0881057268722467,0.49999999999999994,0.9999999999999999,0.666666666668006,0.5000000000029255,1.0000000000000002,0.8505614121782253,0.18105966093210654,0.33049824875388123,0.4990549718082709,PASS
gaussian_width_sweep,sigma,5.9624999999999995,5.962499999999989,0.08385744234800824,0.49999999999999817,0.9999999999999963,0.6666666666680646,0.5000000000030633,1.0000000000000038,0.8556540527395888,0.17596702030974976,0.3203129675701609,0.49565987808042955,PASS
gaussian_width_sweep,sigma,6.25,6.249999999999747,0.07999999999999677,0.49999999999995953,0.9999999999999191,0.6666666666680907,0.5000000000031646,1.000000000000081,0.8605068261540229,0.17111424683435575,0.31060742068033287,0.4924246957838627,PASS
gaussian_width_sweep,sigma,6.5375,6.5374999999960375,0.0764818355640073,0.49999999999939465,0.9999999999987893,0.6666666666676493,0.5000000000027399,1.0000000000012108,0.8651413154919395,0.1664797574354633,0.30133844194352377,0.48933503620463775,PASS
gaussian_width_sweep,sigma,6.824999999999999,6.824999999955791,0.07326007325959967,0.499999999993529,0.999999999987058,0.6666666666624964,0.4999999999970147,1.000000000012942,0.8695763157643743,0.16204475710114732,0.29246844133677297,0.4863783693320947,PASS
gaussian_width_sweep,sigma,7.1125,7.112499999629621,0.07029876976787479,0.4999999999479723,0.9999999998959446,0.6666666666220629,0.49999999995159883,1.0000000001040554,0.8738282943702284,0.15779277842612968,0.28396448405590136,0.48354371687652103,PASS
gaussian_width_sweep,sigma,7.3999999999999995,7.399999997566156,0.06756756754538146,0.4999999996713739,0.9999999993427477,0.666666666376259,0.4999999996751415,1.0000000006572523,0.8779117602361354,0.1537093124480068,0.2757975522118714,0.4808214060877573,PASS
gaussian_width_sweep,sigma,7.687499999999999,7.687499987000364,0.06504065029668796,0.4999999983102839,0.9999999966205678,0.666666665166463,0.49999999831419273,1.0000000033794323,0.8818395625149789,0.149781509850443,0.26794194733546417,0.47820287027203995,PASS
gaussian_width_sweep,sigma,7.975,7.97499994188306,0.06269592430864994,0.499999992717788,0.999999985435576,0.6666666601954173,0.49999999272183826,1.0000000145644241,0.885623134276669,0.1459979369518486,0.26037480267517954,0.47568048519747835,PASS
gaussian_width_sweep,sigma,8.2625,8.262499777170776,0.060514370533552804,0.4999999730491098,0.9999999460982196,0.6666666427122092,0.49999997305330146,1.0000000539017833,0.8892726926787519,0.14234837468684772,0.2530756820080958,0.47324743259120217,FAIL
gaussian_width_sweep,sigma,8.549999999999999,8.549999252246575,0.05847952705564681,0.4999999125975136,0.9999998251950272,0.6666665889775152,0.499999912601847,1.0000001748050034,0.8927974041747825,0.13882365150825568,0.24602624733347322,0.4708975829709452,FAIL
gaussian_width_sweep,sigma,8.837499999999999,8.837497766068884,0.05657707199512182,0.4999997473676075,0.999999494735215,0.6666664421065164,0.4999997473720827,1.0000005052650403,0.8962055210634745,0.1354155032303502,0.23920998216687572,0.4686253905484916,FAIL
gaussian_width_sweep,sigma,9.125,9.124993972098137,0.05479448439039301,0.49999933976656163,0.9999986795331233,0.6666660797943174,0.4999993397711789,1.0000013204686204,0.8995044940049609,0.1321164535292206,0.23261195952425973,0.46642579302991866,FAIL
gaussian_width_sweep,sigma,9.4125,9.412485128103011,0.05312076608739355,0.4999984207910306,0.9999968415820611,0.6666652629260216,0.49999842079578993,1.0000031584279145,0.902701063980008,0.1289197121177955,0.22621864813778747,0.4642941106198663,FAIL
gaussian_width_sweep,sigma,9.7,9.69996609897344,0.051546211773370924,0.49999650673220364,0.9999930134644073,0.6666635615347065,0.49999650673710516,1.0000069865844048,0.9058013364508577,0.12581908669947406,0.22001775024861636,0.46222593950680935,FAIL
